카테고리,키워드,질문
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,제곧네 말 그대로 이성친구가 없어요 동성친구는 그냥 꽤 있고 그런데 이성친구가 없어요. 그냥 같은 반이라 가끔 말하고 그런애들 빼고 막 연락하거나 만날 친한 이성친구가 없어요ㅠㅜ 진짜 모쏠이고 고백도 못 받아봤고 주변에선 왜 모쏠인지 모르겠다고 그러는데 이성친구부터 만들고 싶은데 어떻게 만들죠
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"안녕하세요 고등학교 재학 중인 여학생입니다
꿈에서 저는 친하게 지내는 남사친 a와 교실 같은 곳에 있었습니다. 정확히 말하면 처음 보는 강의실(?) 같은 곳이였어요 저는 평소에 현실에서 a를 좋아하고 있었어요 아무튼 꿈에서 강의실 같은 곳에서 저는 a가 뒤에 있는거 알고 장난스럽게 ""a는 다른 여자 애 좋아해, a는 짝녀가 있어"" 이런 식으로 말했어요 그러자 a가 약간 빠지면서 저에게 봉투에 작은 쪽지가 쓰인 쿠키를 저에게 단지면서 제 옆에 앉았어요 저는 내용이 궁금해서 그 자리에서 읽었는데 내용이 ""나랑 다시 친하게 지내줘서 고마워 나한테 말 걸어 줘서 고마워"" 이런 내용이였어요 그리고 제가 미안하다 말하고 꿈속에서 다음 날부터 되게 썸타듯(?) 행동을 했어요 옆에 앉으라고 하거나 같이 가자고 하거나 그런 식으로요
꿈 속에서 앞 뒤 내용이 좀 더 있는데 내용이 좀 길어서 여기까지만 말할게요

참고로 a와 현재 관계를 말하면 작년 부터 친했는데 제가 올해 초에 고백했다가 차이고 며칠 피해다니며 그 친구 무시하며 다니다가 현재는 다시 친해진 상태예요"
안부 일상 대화,이성친구,"안녕하세요 중2학생입니다.
주변에 친구가 동성친구들밖에 없어요. ㅎㅎ 싫은건 절대 아니고
친해지고싶은 남자애가 있는데 저는 소극적이고 그 친구도 소극적?인것같아서 어떻게 다가가야할지 모르겠어용..
그리고 여자남자 상관없이 이런친구 있었으면 좋겠다!
하는 친구의 이미지도 알려주ㅅ시면 감사하겠습니다!"
안부 일상 대화,이성친구,여중 출신이고 현재는 남녀공학 다니는 고1입니다 제가 남자랑 3년 동안 생활을 안 하고 살아왔다보니 남자를 대하는게 너무 서툴고 불편합니다 초등학교 때는 그냥 막 놀았는데 이젠 고딩이다보니까 더 불편한 것도 있고 그냥 남자를 대하려고 하면 정색하고 일부러 더 무뚝뚝하게 대하게 됩니다 ㅜㅜ 어카죠 저 레즈 아니고 완전 이성애잔데 남자만 보면 뚝딱거려요 걔네한테 관심이 있거나 좋아하는 건 아닌데 걍......ㅡ 하 진짜 해결법 좀 알려주세요
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"저 여잔디 원래 그 남자애랑 친한 편이에요
근데 한 지난주 저녁에 그 남자애한테 전화와서 받으니까 펑펑 우는거에요.. 왜 우냐고 물어봐도 이유도 말 안해주고 계속 훌쩍 거려요.. 차였냐고 물어봤는디 그것도 아니래서 어케 달래줘야 할지 모르겟음요… 벌써 일주일이 지났는데도 걔네 반에 놀러가면 시무룩해 있어요..ㅜ 신경 안쓸려고 햇는디 전화 했을때 자꾸 마음을 왜 안알아주냐고 꿍얼거리던게 마음에 걸려서 물어봐요 남자애들 어케 위로 하나용 자세히 알려주세요"
안부 일상 대화,이성친구,"저랑 그친구는 고2입니다 제가 남자이고 그 친구가 여자인데 처음에 알게된게 2주전쯤 친구의친구여서 인스타로 알게 되었어요..진짜 2주동안 매일1~2시간 통화하고 연락도 자주하고 했는데..물론 디엠은 빨리 안보기는 하는데 그래도 답장이랑 질문도 많이 하거든요? 근데 제가 방학이니까 이번주에 시간되냐..?하니까 화요일에 된다고해서 그럼 그때 처음으로 한번보자..그래서 같이 뭐할지 영화도 고르고 이것저것했는데..오늘 뭐 학원상담?가야된다고 안된다고 하네요.. 그리고 만나는걸 좀 피하는것도 있는거 같애요..저는 실제로 만나서 얘기도 하고싶고한데..이게 무슨사이인가요..?
썸이 맞긴한걸까요? 연애고수님들 답장해 주세요.."
안부 일상 대화,이성친구,"저는 솔탈과 결혼에 대한
열망이 강한 회사원입니다.

아는 이성친구가 많지만
정작 연락이 잘되는 친구들은
그리 많지가 않습니다.

진짜 안타깝고 속이 상하고
뭐 저런것들이 다 있나 싶은데

그래서 저는 연락 잘되는 이성친구의 수를
늘리려고 하는데요

혹시 연락 잘되는 이성친구를 찾으려는게
연락에 집착하는걸로 보일수가 있나요?

성의없는 답변 사절입니다"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,제가 헤어진지 몇시간 됐는데 오늘 제 이성친구가 생일이긴힌데 그렇게 친하진 않았어서요 좀 친하게 지내고 싶어했던 친구긴한데 여자친구가 신경쓰일까봐 친하게 지내지도 못하고 2학년이 끝났습니다 그냥 생일축하한다고 메세지만 보내도 될까요??
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"애인이 이성친구에 대해 안 좋게 생각하면
만들진 않더라도 있던 친구까지 끊어내야 될까요?

애인과 대화를 며칠째 대화를 해보았지만
애인은 끊어내길 원하는 눈치네요
저한테는 성별 상관없이 그저 소중한 친구일 뿐인데

싫어하는 게 보여 연락도 엄청 줄였고 이제는 제가 먼저 보내는 일은 없습니다
애인 있다고 얘기도 해둔 상태고요

그치만 아무리 얘기해도 이성이라는 게 별로인가 봐요

연락을 끊는 게 맞는 걸까요?"
안부 일상 대화,이성친구,"안녕하세요
저는 30대 초반 남성입니다
초등학교 때부터 알고 지내던 여성 친구가 있습니다
여성 친구에게 1박 바다여행을 가자고 해보려 합니다
여성인 친구는 어떠한 생각을 할까요?
전에 여성친구 어머님 아버님 과 같이 바다 1박 가본적있습니다
이번에는 단둘이 가보자 하려합니다

바다보러 가자 물어봤는데 좋지 라는 말도 들은 상태입니다"
안부 일상 대화,이성친구,"나이를 먹을 수록 선물 고르는게 힘들어요
특히 돈을 벌고 하니깐 그 범위도 넓어지고
선택장애가 있는 저로선 더욱 멘붕입니다ㅠㅠ

활동적인 친구인데 신발을 생각하고 있거든요?
추천해 줄 브랜드나 디자인 있나요?? "
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"라는 찬반 토론의 찬성파인데 만약 아래 질문에 어떻게 반박할수 있나요?
1.친구를 골고루 사귀는데 방해가 되지 않을까요?
2.성적인 문제를 초등학생이 책임지기 어렵지 않나요?
3.이성에 대한 잘못된 선입견을 갖게 될 수 있지 않을까요?"
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,이성친구나 동성친구랑 친해질때 어떻게 친해지고 어떻게 연락하나요? 다가가서 말 걸어서 친해지는거 싫어하나요 ? 그리고 말 몇마디 하고 인스타 맞팔하고 디엠 보내는거 싫나요? 보통 그렇게 친해지지 않나요..
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"라는 찬반 토론의 찬성파인데 만약 아래 질문에 어떻게 반박할수 있나요?
1.친구를 골고루 사귀는데 방해가 되지 않을까요?
2.성적인 문제를 초등학생이 책임지기 어렵지 않나요?
3.이성에 대한 잘못된 선입견을 갖게 될 수 있지 않을까요?"
안부 일상 대화,이성친구,"중2여잔데여 남자친구랑 이성문제로 자주 싸워요 이번이 제일 큰 것 같은데 헤어질 것 같아요 제가 많은 연애를 하면서 이렇게 많이 싸운 적은 처음이라서 싸울 때뭘 해야될지 모르겠어요 싸운건 얘가 처음이에요 딴 애들이랑 사귈 땐 거의 안 싸웠거든요 저도 쌓인게 많지만 지금 제가 잘못했는데 저런 얘기를 꺼내면 헤어질 것 같아서 못 꺼내겠어요
해결법좀 알려주세요 사과법도여"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,"성욕은 강한편인데

이성친구도 못사귀고

그런거는 능력이 부족하거나

정신에 문제가 있거나 외모가 좀 부족해서 그럴수도있나요?"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,고2학생이고 제가 이성친구가 없는데.. 속상하네요
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"올해 초등학생 4학년이되는 딸아이인데요
여태 남자친구를 사귀어본적이 한번도없어요 관심도없었고 또 부끄러워서 말도잘못했어요
3학년 막바지 들어서면서 같은반에 다행이게도 착한남자아이들이 몇있어 친하게 지냈는데요
요즘엔 그남자아이들과 자주 문자를 주고받더라구요 ㅋ
제가 몰래 내용을보니 아주 예쁘게 대화하고있더라구요
평소에 저도 그 남자아이들은 말도예쁘게하고 착한아이라고 생각하고있었는데요~
요즘엔 딸아이 핸드폰보는게 너무재밌어서 몰래 자주봐요 ㅎㅎ
이성에관심있어지고 점점커가는게 신기해서요~
근데 어제 그 남자아이들중 한명이 딸아이한데 사귀자고해서요
ㅋ 신기하기도하고 당황스럽기도하고
그 남자아이도 아마 사귀는건 처음일것같고 이런거에 전혀 관심없었던 아이였었고 반에서 꽤 인기있는 아이이거든요
인기있는 아이한테 사귀자고 얘기들은것도 왠지 기분이 좋기도하고 ...
제가 궁금한건 이럴때 딸아이한테 어떻게 대해야하는지 ..
딸이 문자몰래본거알면 싫어할테고 또 저한테 얘기도안할거같구요 둘이 뭐 사귄다고해사 크거달라질건 없을거같은데
저희딸은 꽤 진지하게 생각할거같아서요.
이럴땐 어떻게해야할까요?"
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"저는 불교이긴하지만 거의 무교에 가까운데 이성친구가 있어요 근데 그냥 종교가 다르면 상관없는데 신천지를 다니는데 어떻게 해야 좋을까요
물론 제 연애이긴해서 저랑 둘이 맞춰나가서 알아서 해야하는 부분이긴한데 그래도 조금은 제 3자입장에서는 어떤지 알고싶네요"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"물론 동성친구도 좋아해요 여사친도 가지고 싶었는데
친구가 되서 좋긴합니다

근데 유독 이성친구가 더 편해요
근데 편하다는걸 넘었는지 친했던 이성친구 몇명중에
반이 저한테 고백을 하더라고요

나는 친구라고 생각했는데
단지 성별만 다를 뿐이지

그래서 이성친구가 유독 편하긴한데
고백할 낌새나 그런게 보이면 유독 긴장돼요"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"여자친구와 300일정도 사귀고 있는 고2 남자입니다 .
연애 초부터 이성과 연락하는것이 거슬리고 전남친과 계속 연락을 하고 그래서 싫다고 얘기를 자주 했습니다 .
하지만 여자친구는 얘넨 그냥 친구다, 전남친도 그냥 친구로 지내는 사이다 아무사이 아니다 라고 계속 얘기하고 그거 때문에 자주 싸우는게 어떻게 해야 하는게 맞을까요 ..?"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"저는 불교이긴하지만 거의 무교에 가까운데 이성친구가 있어요 근데 그냥 종교가 다르면 상관없는데 신천지를 다니는데 어떻게 해야 좋을까요
물론 제 연애이긴해서 저랑 둘이 맞춰나가서 알아서 해야하는 부분이긴한데 그래도 조금은 제 3자입장에서는 어떤지 알고싶네요"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"이제 일주일정도 앱으로 알게된 러시아의 이성친구가 있습니다. 서로 애칭을 붙여가며 서로가 자기의 것이라고 부를정도로 대화로 많이 돈독 해졌어요. 많은 공통점을 공유하며 정서적 교감도 느꼈습니다. 그래서 러시아에 가서 만남도 이어 가보려고 진지하게 고민하고 있어요.

근대 저도 많이 검색해보고 알게되었지만 이상친구와 만남이 자연스럽고 그것들을 저에게 다 이야기를 하더군요.

이번겨울에 자기친구가 너무 보고싶어서 키프러스에 가서 2주정도 있다가 올거라고 해요. 물어보니까 그 친구는 남자입니다. 그래서 찌질해보이더라도 솔직하게 다 물어봤어요. 처음엔 단순히 같이 걷고 게임하고 영화보고 대화 하는 단순 친구라고 하던데 돌직구로 섹스도 하는거 아니냐고 하니깐 이전엔 그랬다고 합니다. 하지만 이제는 그러지 않을거라고 하네요.

그리고 여기 지식인에도 검색하고 읽어보니 이게 정말 특별한 일은 아닌거 같긴하더라고요. 저와 유가한 질문을 하는 글도 많이 봤고요. 그렇게 이해하고 넘어가려 했지만 많이 신경이 쓰였어요.

또 대화가 잘되고 서로 호감이 깊어진건지 성에 대해서도 상당히 솔직하고 관련 이야기를 나눴습니다. 아직 어려서 그런지 (21살 친구에요) 에너지도 많아보였고요.

그런데 어제 “오늘은 뭐하냐”라고 하니 오늘 쉬는 날인데 저녁에 손님이 방문한다고(혼자살아요. 스스르로 일하며 학비내며 대학다닙니다)요리를 할거라고 합니다.
누구냐고 물어보니 이성친구라는 겁니다. 만나서 같이 애니메이션으 본다고 하네요.

집에 방문한 이성친구와 단둘이 있는데 자기가 요리도 준비한다고 하고 제가 보기엔 과도하게 친절해 보이는데 사실 유럽에선 또 흔한일일것 같긴해요.

중요한건 흔한일이라는 말에 이게 섹스같은 행위 없는 단순한 그런 동성친구같은 경우인지, 그냥 섹스파트너인지가 저는 장담을 못하는거 같아서요.

비교적 저도 여자 만나볼만큼 만나보고 가벼운 연애도 해봤지만 제가 진지하게 바라보니까 러시아식 문화가 현재로선 좀 감당이 안됩니다.

자기는 외롭고 관계도 좋아한다는데 동성친구 만난다는 이야기는 아직 못들어봤고(물온 아직 일주일정도니까 섣부른생극이기도 하죠) 하필 이성친구 이야기만 있는걸까요?

자기는 이전에 신뢰 할만한 이성친구라면 그렇게 밤을 보낸적이 있다고 합니다. 지금은 저에게 그런 관계는 없을거라고 했지만 어디까지가 진실이고 어디까지가 거짓인지 혼란스럽네요. 그친구는 저에 대한 호감표시를 제가 믿을만큼 확실해 해줬습니다.

러시아에서는 그냥 섹스파트너가 흔한일인가요?
제가 이관계를 이어나갈려면 이것을 이해해야하는걸까요?(합이적으로 보면 제가 당장 그녀의 외로움을 채워주지 못하는데 그냐의 마음만 진심이라면 시간을 기다려야 하는게 맞기도 한거 같고요)
한국이고 양다리 걸치거나 섹스파 관계를 할꺼면 이렇게 오픈하지도 않는데 문화차이라는것도 확실히 있다고 생각도 듭니다.
아니면 제가 너무 넘겨짚는걸까요?
저는 일단 제가 최대한 합리적으로 이친구를 이해해보고 관계를 이어나가고자 합니다. 바라보는 시선이 무거울수록 이런상황이 쉽진 않지만 나름대로 사고가 열려있다고 생각랍니다. 그런 친구 이성관계에 대한 문화가 현실에서 어떤지 알고싶습니다.
어떤 답변이든 모두 감사합니디. 이왕이면 가벼운 엄겨짚기 식의 답변보다 경험해보신분들의 진중한 이야기가 듣고 싶습니다."
안부 일상 대화,이성친구,애초에 먼저 크리스마스때 뭐하냐고 물어봤고 크리스마스 저녁에 카페도 가고 노래방도 가고 사진도 찍었는데 이게 그냥 친한 이성 친구끼리 가능한건가요 ㅋㅋ
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,여자친구가 생겨서 지금 지나던 여사친들과 거리를 두려는데 어떻게 해야할지 모르겟어요 거리두는법 알려주실수 있을까요?
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,예전에 좋아했다가 최근에 다시 마음 생긴 이성 친구가 꿈에 나왔어요 이성 친구가 먼저 저한테 고백해서 사귀고 데이트 하고 선물도 받았는데 꿈 해몽 부탁드려요
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"친한 이성친구랑 연애하고 싶어요
정말 친한 같은반 이성친구가 있는데 편의상 A양이라고 하겠습니다.
A는 좋아하는 애가 있어요. 아무도 모르는데 저만 눈치를 챘고 저는 A한테 묻지도 않았지만 뭐 거의 확신해요. (저를 좋아하는게 아니에요ㅠㅠ)
그런데 저는 이걸 알기 전부터 A를 좋아했어요.
A랑은 제가 맨날 놀리고 하는 등 진짜 장난도 많이치고 제가 먹을거도 많이 주고 그런 사이 입니다.
심지어는 등하교를 A랑 같이합니다. 일주일에 3번? 정도를요. 제가 A 학원 데려다 주는거에요.
근데 저는 정말 A랑 연애를 하고 싶은데 친구관계에서 전혀 발전이 되질 않아요.. 아예 저한테 이성적 관심이 없는거 같아요..
그리고 제가 좋아하는걸 눈치 챈 애들도 몇명있는데 저는 전혀 아니라고 부정했습니다. 잘못한걸까요...
A좋아하는 남자애들도 적지 않아서 빨리 사귀고 싶은데 제가 A와의 관계에서 연인으로 한발짝 다가갈 수 있는 방법이 있을까요?"
안부 일상 대화,이성친구,그냥 누가봐도 여사친 남사친 사이같은데요 두달동안 연락은 매일하고 서로 선물도 자주 보내주고 시간나면 데리러오고 가고합니다 근데 갑자기 친해진거라 초반에만 저러고 두달넘어가는 지금 이시점에서는 이제 답장도 느려지고 서로 대하는 태도가 조금은 바뀐거같습니다 여사친남사친 사이를 오래 유지할수있나요?
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"전 이성애자가 아닌 건가요?
이성 사람친구가 만약 목욕탕에서 유혹하는 상상해봐도 안꼴리고 역겨워요
수치심이나 창피함 남사스러움 이런 게 아니라 딱 역겨움 그 느낌입니다.
동성 돼지찐따를 보는 것과 같은 느낌(상상하는 이성친구는 돼지도, 그렇게 찐따도 아님)
진심으로 그 신체를 정면으로 마주보고 있어도 욕구가 들지 않습니다"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"고딩입니다. 이성친구가 없어요
연락할 애는 있는데 연락을 하고 지내질 않다는 거에요..
모쏠이에요.. 남자 앞에만 가면 어색해지고 의식해요
제게 호감을 보이는 남자들은 종종 있는거 같은데 자꾸 쫑나는 느낌?그리고 호감을 보이는게 맞는지 혼자 엄청헷갈려 해요 .. 김칫국 마시는건 싫어서..
친구들은 귀엽다고도 하는데 왜 이런걸까요??...
아, 제 주변 친한애들은 거의 다 모쏠,남사친 없어요
글고 저가 sns도 안 해요.
너무 슬퍼요 남친 사귀고 싶은데.."
안부 일상 대화,이성친구,"이성친구가 잇는데 그애는 절 어케 생각하나오
컵2 매달린남자 검8 어케 생각하나요"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"안녕하세요 아주 큰 고민이 있어요
정말 진지합니다
초등학교때 남녀 구분 없이 정말 다같이 잘 놀던 몇몇 친구들이 있어요 하지만 서로 중학교가 달라지면서 남중 여중을 가게 되면서 서로 어색해지고 멀어졌어요 하지만 아직 같은 아파트에 서로 중학교들도 가까워요
예전처럼 다시 만나보고 싶어요
간단한 안부도 묻고싶은데 처음 스타트를 어떻게 해야할 지 모르겠어요 했다가 씹기라도 할까봐 아님 안 좋은 그런 말들이 날라올까봐 두려워서 못하고 있어요 지금 벌써 거의 2년째 서먹서먹해요ㅜㅜㅜ 무슨 방법 없을까요?"
안부 일상 대화,이성친구,"한 고딩친구(=여자)가 있어요. 그 친구랑 고등학교 때 한 번 같은 반이였어요. 그때 저는 쉬는시간에 평소엔 자리에서 친구들 노는거 구경하거나 아님 잠자거든요. 그러다 이제 점심시간에 밥먹고 남은 시간에 친구들이랑 아이엠그라운드 같은 게임하거든요. 그때 이제 이 친구랑 좀 친해졌어요.

친해진 이후로 제가 친구들 노는거 구경할 때나 잠잘때 가끔씩 와서 저한테 뭐하냐고, 혼자 왜 그렇게 있냐고 물어봐요. 그러다 수업시간 될때나 할 말 떨어지면 다른 애한테 가버려요. 그러다 졸업할 때 쯤 그 친구가 주변 남자애들에게도 번호따면서 제 번호도 가져갔고 졸업식 때 같이 사진찍고 그 사진 보내주고 전 끝인줄 알았어요.

근데 대화를 이어가더니 나중엔 학창시절엔 저에겐 말안했던 고민들을 얘기하면서(고딩때 제 주변 절친에게는 했었어요.) 그렇게 3주정도를 지속적으로 문자로 먼저 연락하는거에요. 그러다 제가 하도 먼저 연락을 안하니까 저에게 먼저 좀 하라는 식으로 보냈어요. 보내고 나선 그 친구가 먼저 안하고 제가 자주는 못하더라도 달마다 보냈어요. 딱 그 문자를 받고 나선 잠시 그 친구의 저에게 먼저 다가와준 것들이 떠올랐고 그때의 고마운 감정과 지금의 미안함이 밀려왔고 그게 좋아하는 감정으로 바뀌었어요.(고딩때까지만 해도 누가 이렇게 다가와준 적은 처음이었거든요. 심지어 절친들도 제가 다가가서 친해졌거든요)

그러고 1년이 지나서 전 군대를 갔고 그때도 좋아했지만 2~3달 마다 안부 물어봤어요. 해가 바뀌고 올해부터 어느 순간 누가 먼저 연락하든 3일뒤에 볼 정도로 안보더라구요. 그때부터 좋아하는 감정을 포기했죠. 그러다 올해 여름에 이 친구가 남친이 생겼고 그때부터는 연락을 안했죠. 근데 최근에 헤어진거 처럼 카톡 프로필 사진이 다 내려갔더라구요. 그래도 지금은 전처럼 그 친구 사진보면 설레지 않고 아무 생각 안드는데 그래도 친해지고 싶은건 똑같아요.

왜이렇게 이 친구랑 친해지고 싶을까요?
친해질 순 있을까요?
곧 그 친구 생일인데 그때 솔직하게 친해지자고 말해도 되겠죠?"
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"일본에서 유학하면서 같이 일하다가 사귀게 되었습니다.
여자친구의 폰을보다가 이성친구에게 사랑한다 i love you 등등 사진도 보내고 영상통화도 하고 그런 내용들을 봤습니다.
여자친구에게 뭐냐고 물어보니 지금 내가 뭘 생각하고있는지 안다며 그런거 아니라고 네팔문화가 그렇다고 얘기하는겁니다
그 이성친구는 이미 결혼했다고 사진도 보여주면서 확인시켜주길래 확인해보니 대화했던 프로필과 같은 사람이더군요

네팔문화가 원래 이런거라 제가 이해를 못하는 걸까요??
여자친구랑은 사귄지5개월쯤되서 어느정도는 문화를 알고있다 생각했는데..심란하네요"
안부 일상 대화,이성친구,고2학생이고 제가 이성친구가 없는데.. 속상하네요
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,고2학생이고 제가 이성친구가 없는데.. 속상하네요
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,고2학생이고 제가 이성친구가 없는데.. 속상하네요
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,"안녕하세요. 저는 현재 고1 남학생이에요. 다름이 아니라 제가 요즘 연애를 하고싶은데 용기가 차마나지 않아요. 다니고있는 고등학교 제반에서 연애를 하고 있는 애들이 화나기도하고, 한편으론 부럽기도 해요. 초등학교때 항상 다가와주고 말걸어주는 이성친구가 있었는데 제가 그때 연애엔 관심이 없었던지라 그냥 다가와주는 좋은친구라고 생각했어요. 근데 요즘 그 친구가 떠올랐어요. 저를 친절하게 대해준 그 시절이랑, 우울한 날이 있으면 위로 해줬던 날들 그렇게 생각하니, 그 애가 그리워지고, 그시절이 너무그리워져요. 그때로 돌아가서 고백을 했다면 지금보단 행복했을까 이러기도 하고, 서로 기쁠때나 슬플때나 감정을 나누었지 않았을까 해요. 그래서 저는 그 애를 잊으려고 합니다. 추억하면 너무 마음이 아파와요. 후회가 몰려오기도 해요. 이게 짝사랑이구나 생각해요.
다시 돌아가면 자신있게 고백할수 있지만, 현재 그애 옆에 있기도 그렇고 다가가기가 불안만떨고, 피하기만 해요. 그 애랑 지금 다른 학교지만, 어떻게 연락을 할지 모르겠어요. 그애한테 나쁘게 대하기도 했고요. 예전에 새해인사를 보냈는데 반응이 좋아보였어요. 다시 못한 고백을 할수있을까 하고요. 용기만 있으면 고백할 수 있을것 같은데 못하겠어요. 연애를 하고 싶은 욕구를 푸는것도 알려주세요. 제 머릿속에는 연애로 가득차있습니다. 그래서 그런지 마음이 우울하고 답답해져요. 연애를 하고 싶은 생각이들어요. 원래는 이런 생각도 하지않았는데 어느 순간부터 이런 마음이 생겼어요. 현재는 제가 좋아하는 사람이 생겼는데 제가 하교 하고 있을때 같은 버스 정류장에서 내린 다른 학교 여학생이 맘에 들어서 그런데 어떻게 말을 걸어야 할지, 어떻게 해서 친해져야 할지 번호를 따야할지 모르겠어요. 그 애를 포기하고, 이 애한테 넘어갈까 싶습니다. 현재는 못 만나고 있지만 언젠간 만나면 제 질문을 답해주신 지식인 분들께 조언을 눈에 새겨보고, 행동하겠습니다. 그러니 많은 조언 부탁드립니다. 제 성격은 소심한 성격 mbti는 infp, infj 계속 왔다갔다 해요. 이밖에도 다른 피드백도 있으면 다 부탁드립니다. 연애를 하는법 등등 말을 좀 못해서 표현력이 부족하긴하지만, 긴글과 잡담을 들어주시고, 읽어주셔서 감사합니다."
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,... 그래서 단지 이성친구로서 접근하고 저한테 연락을 하면 중간에 연락을 아예 끊어버리고 sns친구도 끊어버려요. Only 처음부터 저랑 단 한마디 말 안섞어본 얼굴만 아는...
안부 일상 대화,이성친구,
안부 일상 대화,이성친구,시험 점수 확인하려고 앞에 나갔는데 우연히 반에서 말 많고 활발한 이성 친구가 저 안마 해준다고 양손으로 제 어깨를 잡고 바로 세우고 주물러주는거에요 아파? 그러고 주물러주던데 애들이 다 자리에 있거나 서있었는데 봤을까요?
안부 일상 대화,이성친구,
