카테고리,키워드,질문
TV,시사,
TV,시사,
TV,시사,
TV,시사,수행평가 주제가 진로 관련 시사현안인데 감이 안 잡히네요 호텔경영학과 관련 직종의 시사 현안에대해 알려주세요
TV,시사,
TV,시사,"고등학교 3학년 학생입니다.
화법과 작문 시간에 '비평하는 글 쓰기' 라고 해서
시사적인 현안이나 쟁점에 대해 자신의 관점을 수립하고 자신의 의견이나 주장이 드러나게 비평하는 글을 쓰는 단원이 있습니다.

그렇게 저는 현재도 과학계에서 아무도 정확히 답을 모르는 '우주 탄생 전 공간의 존재는 존재할까?' 라는 내용을 '우주 탄생 전 공간은 존재하지 않았다.'라는 주장으로 비평하는 글을 쓰려고 합니다.

'시사'는 그 당시에 일어난 여러가지 사회적 사건이라는데,
생각해보니 사회적 사건과 우주는 관련이 없는 것 같아 질문드립니다."
TV,시사,
TV,시사,"시사 고발 프로그램 (그것이 알고 싶다, PD 수첩)의 피디들이 하는 일과 시사 고발 프로그램 피디가 되려면 어떤 과정을 거쳐야 하는 지 궁금합니다."
TV,시사,
TV,시사,
TV,시사,"1. 이재명이 윤석열 탄핵 시사하는 말을 하던데 탄핵 가능성이 어느 정도일까요?


2. 윤석열이 탄핵을 당할 만 한 중대한 범죄나 잘못을 했나요? 


3. 탄핵도 가능한 167석의 의석을 가진 당의 대표가 과연 약자라고 할 수 있나요??

가짜뉴스 거짓정보 사절입니다. "
TV,시사,"올해 1월에 있었던 시사이슈 아무거나 알려주세요,,,!!!급해요,,,
내공 50이요!!!!"
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"고1 시사 YBM(박) 3, 4과 본문 pdf 파일 좀 주세요ㅠㅠ"
TV,시사,"보통 시사동아리에서는 뭘 하나요?

사회일로 토론하나요?"
TV,시사,"군 관련 시사현안 몇가지 좀 알려주세요

(요즘 군대 이슈거리로 토론,논쟁할 만한 주제)"
TV,시사,언배시사 뜻
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"안녕하세요 현재 eju 준비중인 고등학교 2학년 입니다. 

지금은 집 근처 일본어 학원에서 N2를 배우고 있습니다. 

좀 더 자세히 빡세게 배우고 싶어서 강남 시사 일본어 학원으로 옮길 생각입니다. 
300반에 들어가고 싶은데 궁금한게 생겨서.. 

1. 300반에서 400반으로 올라갈 때, 개인이 잘 하면 빠르게 올라갈 수 있나요?
2. 월수금 반을 희망하고 있는데 난이도가 많이 어려을까요?"
TV,시사,
TV,시사,"혹시 고2 영어1 시사(한) 4과,5과,6과 서술형 대비 문제 아니면 서술형 예상 등 이런 자료 좀 찾아주세요ㅠㅠㅠㅠㅠㅠㅠ 진짜 급합니다 ㅠㅠㅠㅠㅠㅠㅠ 인강을 듣는데 인강쌤이 서술형을 안알려줘서 너무 무서워요......."
TV,시사,
TV,시사,
TV,시사,
TV,시사,유기견이나 반려동물학대도 2023 시사 이슈에 속하죠?
TV,시사,"간호학과 시사 탐구 주제 추천해주세요 !


급해요 빨리 좀 부탁 드립미다아"
TV,시사,
TV,시사,
TV,시사,
TV,시사,이공계쪽 희망하는 고등학생입니다 그리 쉽지도 않고 많이 어렵지 않은 주제로 추천해주세요
TV,시사,시사 문제에 대해서 글을 쓰려고 하는데요. 코로나 19로 인해 사람들이 집안에 갇혀 살면서 코로나 블루가 생겨나게 되었잖아요 근데 코로나 블루를 해결하기 위한 방안으로 가상공간에 있어서의 표현의 자유를 써도 될까요? 메타버스 같은 것들이요! 빠른 답변 부탁드려요 진심 채택해드릴게요
TV,시사,"최근 군사, 국방, 안보관련 시사에 대한 내용들이 궁금합니다. 정보 좀 주실 수 있나요? 부탁드립니다


내공 100"
TV,시사,제가 동아리 시사탐구인데 자기 진로에 대해서 해야되서그러는데 제가 미술쪽으로 가는데 미술 시사탐구 발표 주제 좀 도와주세요ㅠㅠㅠ 오늘까지에요ㅠㅠㅠ 내공60드립니다ㅠㅠㅠ
TV,시사,"이제 곧 면접인데 군 관련 시사 이슈가 궁금합니다 어떤게 있나요?
지원 학과는 해병대 군사학과 입니다"
TV,시사,제가 시사일본어학원에 입뽀입뽀 1~4단계 패키지 결제를 했는데요. 여름에 JLPT 도전하고싶는데 이 입뽀입뽀 단계 끝마치면 최소 N4는 무리없을까요?
TV,시사,"2022년 시사 이슈 아무거나 알려주세요ㅠㅠ 정치,교육,경제 이런거 다 상관 없습니다!!"
TV,시사,제과제빵 관련 시사현안 비편문 써야하는데 주제 뭐가있을까요 ㅠㅠ
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,E북으로 추천 부턱드려요. 이유도요.
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"이제 대학생 되는 스무살입니다.
사실 학생 때는 국영수 공부만 하느라 시사를 알아야 한다는 생각도 없었어요 근데 이제 객관적인 답 맞추는 입시는 끝났으니까 사회, 정치나 문화 등 시사 지식을 쌓고 싶은데요 다들 어떻게 공부하시는지 궁금합니다. 종이 신문이나 책을 보거나 웹진을 구독하는 건가요?"
TV,시사,
TV,시사,"제곧내
토론할만한 최근 사회 현상과 관련된 이슈, 시사 좀 알려주세요
고등학생 수준으로 최대한 많이"
TV,시사,학교 수행평가로 자신의 진로와 관련된 시사뉴스를 알아오는건데 유치원교사 관련된 시사뉴스 어떤게 있나요?
TV,시사,
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,"간호학과 시사 탐구 주제 추천해주세요 !


급해요 빨리 좀 부탁 드립미다아"
TV,시사,
TV,시사,법행정학부와 관련된 시사를 찾아 면접 준비를 하려하는데 정치적 색이 두드러지지 않고 이해하기 쉬운 최근 시사같은게 있을까요?
TV,시사,제가 사회복지관련해서 시사탐구로 주제탐구보고서를 써야하는데 주제 어떤게 좋을까요?ˀ?ˀ 꼭 좀 알려주세요 ㅠㅠㅠ
TV,시사,
TV,시사,
TV,시사,뮤지컬 레베카가 시사하는 점은 무엇인가요? 급합니다.오늘 발표입니다. 내공 100 드릴테니 빨리 답장 해 주세요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,
TV,시사,
TV,시사,종로에 있는 시사일본어학원에 다니려고 하는데요 미리 전화를 하고 가야 하나요?
TV,시사,제가 진로가 패션마케팅인데 패션마케팅에 관련된 시사 현안이나 쟁점을 파악할 수 있는 내용이 들어있는 기사 2개 추천해주세요. 기사는 글쓴이가 시사 현안이나 쟁점에 대한 찬성이나 반대의 입장이어야돼요. 수행평가가 비평글작성하는거에요. 다른 과목에서 패스트패션으로 인해 환경파괴 라는 주제를 사용했기 때문에 이 주제와 안겹치게 해주세요ㅎㅎ
TV,시사,제 진로와 관련해서 시사토론주제를 생각해야 하는데 행정학과랑 관련된걸 생각해내기 어렵네요.. 주제 좀 추천 해주세요! 두개이상이면 좋을 것 같습니다( 고등학교 수준으로..ㅎ)
TV,시사,"공기업 면접을 준비하고 있는데 pt 주제로 나올만한
요즘 이슈 알려주세용
부동산, 금융 경제, 일반시사 등등!!"
TV,시사,
TV,시사,
TV,시사,
TV,시사,"제가 국어국문학과 진학을 희망하고 있는데요... 동아리에서 시사 탐구 보고서를 이번주 금요일까지 제출하라고 하거든요? 근데 도저히 어떤 걸 주제로 잡고 해야 될지 모르겠어요 ㅜㅜ 생기부에 쓸만한 국어국문 관련 시사 문제 혹은 사회적 이슈같은 게 뭐가 있을까요?? 아니면 그냥 책같은 거라도 추천해주세요.,.."
TV,시사,소논문 주제로 소년법 폐지를 다루고 싶은데 정치외교에 도움 될까요?
TV,시사,"14년도부터 23년도 현재까지 군 관련 시사 이슈 사건에 대해 많이 알고 계신분 메일로 보내주시면 감사하겠습니다.

예) 14년도 세월호 15년도 비정상화 16년도 사드 그 이후 북한 어떤 미사일로 도발하였고 그 이후 정세

gop 지뢰 폭발 사건  현재 뭐.. 드론 관련 군 이슈 시사 , AI가 군에 미치는 영향 등 

이런것들이 궁금합니다. "
TV,시사,
TV,시사,사회복지학과 면접 보는데 올해 시사문제로 나올만한 게 뭐가 있을까요?
TV,시사,
TV,시사,미술 관련 시사 문제 뭐가 있을 까요?? 찾아봐도 없어서 ㅠㅠ 최대한 빨리 알려주세요ㅜㅠ
TV,시사,"kbs에서 연말마다 하는 올해 주요 시사 사건 정리하는 영상 있던데 되게 오래된것같아요(뉴스는 아니었습닏다)
근데 찾으니깐 없더라고요. 찾아주세요"
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,
TV,시사,
TV,시사,"유튜브에 강의 모음 하나 올라와있긴 하던데 영상의 질이 너무 안좋은거 같아서...;;
ebs수능특강 세계사 강의로 들어도 상관없을까요?

수능완성보단 세능검은 수능특강이 더 낫겠죠..??
아니면 중학교 강의로 들어야하나... 조언 부탁드려요

유튜브 강의가 더 낫나...ㅇㅅㅇ

그리고 현대 시사 문제는 어떻게 대비하나요?
미국 공화당 자유당 같은 문제...

이건 걍 기출보고 요즘 세계적 이슈 찾아보면서 기사 정리하는 수밖에 없나요??

세능검 자격증 시험 조언 부탁드립니다"
TV,시사,"고등학생입니다. 생기부 관련 활동으로 시사 문제를 조사해야 하는 상황인데 진로와 관련된 상황이 좋을 것 같아 질문해봅니다.
제목과 같이 제 진로는 전기전자공학입니다.
한가지도 좋지만 세네가지 정도 알려주시면 감사할 것 같습니다."
TV,시사,제목 그대로에요...! 일본 유학을 가고 싶어 학원 알아보고 있는데 모닝에듀와 시사일본어학원 중 어디가 좀 더 좋을까요...? 내공 100겁니당
TV,시사,
TV,시사,"고1입니다.
문과 중에서는 가장 인기 있는 동아리기도 하고 생기부는 잘 써준다는 시사경제부에 입부했습니자.
문제는 제가 화학공학 관련 과(반도체 등...) 진학을 막연하게 원하고 있다는 것입니다.
독서토론부에 복수 합격해서 저는 이 동아리에 입부하고 싶었는데 부모님이 생기부 잘 써주는시사경제부 입부를 적극 설득하셔서 결국 여기에 가입했습니다,

우선, 이게 현명한 선택일까요? 앞으로 생기부 작성이 많이 어려울까요?
두 번째로 생기부는 반도체 쪽으로 준비해야 할 것 같은데, 어떻게 순수화학과 연관지을 수 있을까요?"
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"여기서 사용된 시사 뜻이 뭔가요???
급해요 ㅠㅠ 알려주세요 ㅠㅠ"
TV,시사,최근 시사 알려주세요ㅠㅠ 발표를 해야해서요ㅠㅠ 자료들 많은 최근 시사 알려주세여
TV,시사,"[제목]을 찾아주세여!자세하게
내공 100"
TV,시사,
TV,시사,정치시사 동아리에서 무슨 활동을 하나요????
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,국어 시간이 시사문제에 대한 발표를 한다는데 시사문제 추천좀 해주세요 정치나 어려운거는 빼주세요
TV,시사,
TV,시사,"평소 언론, 시사, 미디어에 관심이 많고 대중문화 저널리스트, 기자, a&r, 출판편집자에 관심이 많은 고2 학생입니다 수행평가로 사회 이슈를 담은 책을 골라야 하는데 마땅한 책 있을까요?

찬반으로 나뉠 수 있는 이슈가 있으면 더 좋구요
가고싶은 과는 언론홍보학과, 신문방송학과, 미디어커뮤케이션 입니다

혐오나 차별에 관한 내용이나 환경 이슈는 1학년 때 해서
좀 깊은 내용을 탐구하려고 합니다"
TV,시사,"최근 중동, 아랍 지역의 시사 혹은 이슈가 궁금합니다!"
TV,시사,
TV,시사,"제 진로가 사진작가인데, 정치와 법 과목 독서 수행 평가 기록을 위해 사진과 관련된 시사 분야 책 추천받고 싶어요
아무리 찾아도 적합한 책이 나오질 않아서...
최대한 많이 추천해 주시면 가능하겠습니다..."
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,매경테스트 시험 몇일전에 올라오는 시사용어 7/9일날 시험날인데 언제올라오나요…? 페북 들어가봤는데 안보여서요… 혹시 아시는분??
TV,시사,임영웅 시사저널에서 선정한 2023 올해의 인물에 아티스트도 선정 된 부문이 있다는데 어떤 부문에서 선정 된건가요?
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,"안녕하세요 곧 고등학교에 진학하는 중3 남학생입니다.
다름이 아니라 얼마전 경북 김천에 있는 자사고인 김천고등학교에 지원하게 되어, 자소서 작성을 마치고 면접 준비를 하고 있는데요.
평소 신문을 잘 읽지 않다보니, 최근 사회, 시사에대해 잘 알지 못하고 이슈가 무엇인지 잘 모르겠습니다.
다방면의 시사 이슈 및 자세한 설명과 찬반여부까지 알려주신다면 정말 감사할 것 같습니다 !!!"
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"외한보유액 감소가 시사하는 점??
외환보유액이 감소하면 어떻게 되는건가요"
TV,시사,
TV,시사,"문헌정보학 또는 사서에 관련된 찬반토론을 할 수 있을만한 시사 이슈 알려주세요! 여러개일수록 좋습니다...
역사 자료에 관련된 것도 좋아요!

진로가 문헌정보학과 지망하고 사서인데 관련된 시사이슈를 조사해서 찬반토론을 해야하는데 정말 어떻게 조사해야할지 감도 안 와요..."
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"혀가 아래쪽은 예쁜 붉은색인데 안쪽으로 가면 백태가 적잖고 균열까지있어요
혀 상태가 장기상태를 시사한다던데 이런경우는 내장 어디가 안좋은건가요"
TV,시사,
TV,시사,"안녕하세요 간호학과 재학중인 학생입니다
다름이 아니라 제가 ESRD 케이스를 공부중인데 대상자의 백혈구 수치가 3.83으로 낮습니다.
근데 저는 백혈구 수치가 낮으니 감염의 위험이 있다고 생각하고 있는데,교수님께서 만약 백혈구 수치가 낮으면 왜 감염의 위험이 있는지 반박할만한 LAB 근거가 필요하다고 합니다.
백혈구 수치가 낮으면 감염의 위험을 시사할수 있나요?만약 시사한다면 어떤부분에서 시사할수있나요?"
TV,시사,"소말리아, 아프가니스탄, 우크라이나 이런 군사적 분쟁이 많은 나라에 관심이 많아요
계속 찾아보면서 깊게 탐구하고 찾아보는걸 좋아해요
아니면 빈민가, 난민가, 브라질 파벨리, 마약 이런쪽

이게 국제시사인지 모르겠는데 세계에서 일어나는 문제를 찾아보고 공부하는걸 좋아하는데요

한 분야만 깊고 넓게 전문적으로 다루면서 계속 지식을 쌓을 수 있는 직업을 찾고 싶어요
아마 전문직이나 학문을 공부하는 직업이 맞겠죠?

저런 건 어떤 분야인가요 국제시사에요?"
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,
TV,시사,
TV,시사,택시를 타고 집으로 귀가하던중 상대방은 직진신호받고 직진중이고 저희 택시는 우회전하던도중 좌측면 충돌 사고가 일어났습니다 제가 타고있던 택시 기다님이 과실이 더많이 잡히는 상황이라 합의도 어떻게 봐야할지모르겠고 바빠서 입원도 못하는상황이라 통원치료도 몇번 못다녀온상황인데 이럴경우에는 상대 택시공제측에서만 합의만가능한가요? 저가 타고있는 택시 측에서는 합의가 불가능한상황인가요?택시공제라 말도안되는 합의금 제시할텐데 적절한 해결방안 알고 계시는분 답변 부탁드려욧 ㅠ
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"안녕하세요.
마케팅이나 인사쪽으로 취업을 희망하는 대학생입니다.

면접시에 시사상식 질문도 많이 하나요?
금융권에서만 질문하는지 직무와 상관없이 많이 질문하는지 궁금합니다."
TV,시사,"마리퀴리가 노벨상을 얻은 실험, 즉 라듐 및 폴로늄 연구가 시사하는 점좀 알려주세요ㅜㅜ길게요! 최대한 빨리요!!!"
TV,시사,경찰행정을 목표로 두고 있는 고2입니다 동아리활동으로 시사탐구를 하게 되었는데 경찰 관련 시사탐구로 생기부에 쓰기 좋은 거 알려주세요 ㅠㅠ 내공 50 드릴게요
TV,시사,"러시아-우크라이나 전쟁 이후로 유튜브나 네이버로 뉴스와 기사를 접하려 하고 있습니다. 그런데 볼 때마다 항상 그 사건에 대한 인과관계가 보이지 않습니다. 영화를 볼 때 중간에 들어가서 보는 느낌입니다. 물론 제가 여태까지 이러한 시사에 대해 관심을 가지지 않아서겠지만 이러한 이유로 계속 그냥 '아 얘네가 전쟁을 하는구나','중국 대만 둘이 사이가 안 좋구나' 라고 만 해석을 하게 됩니다. 유튜브 댓글을 맹신하는 것은 아니지만 댓글에 이러이러한 이유로 그러는거다 또는 아니다 라는 글을 보면 제가 참 상식이 부족하구나 라고 느껴 다시 한 번 관심을 가져볼까 하는데 이것을 어디서부터 읽고 시작해야하는지 잘 모르겠습니다. "
TV,시사,
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,
TV,시사,임영웅 시사저널에서 선정한 2023 올해의 인물에 아티스트도 선정 된 부문이 있다는데 어떤 부문에서 선정 된건가요?
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,임영웅 시사저널에서 선정한 2023 올해의 인물에 아티스트도 선정 된 부문이 있다는데 어떤 부문에서 선정 된건가요?
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,임영웅 시사저널에서 선정한 2023 올해의 인물에 아티스트도 선정 된 부문이 있다는데 어떤 부문에서 선정 된건가요?
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,임영웅 시사저널에서 선정한 2023 올해의 인물에 아티스트도 선정 된 부문이 있다는데 어떤 부문에서 선정 된건가요?
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,정치와 법 시사주제탐구 해야하는데 신문방송학과랑 기자에 대한 주제 추천해주세요
TV,시사,
TV,시사,"제가 전부터 시사교양프로그램(pd수첩, 궁금한이야기, 그것이 알고 싶다) 쪽으로 pd를 해보고 싶다는 생각을 줄곧 해왔었는데요. 대학 과는 어떤 쪽으로 해야 이점이 있을지 궁금하고, 저런 분야의 pd를 하고 싶은데 어떻게 해야할까요? 광고는 제발 사절입니다.."
TV,시사,
TV,시사,임영웅 시사저널에서 선정한 2023 올해의 인물에 아티스트도 선정 된 부문이 있다는데 어떤 부문에서 선정 된건가요?
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,"시사 프로그램
작가라는 직업
같은경우 에는
시사와 사회적인
메시지 관련된
정보 지식을
많이 아는게
단점 이래요
왜그런가요
피디가 알아서
해주는거 아니었어요?
피디가 총담당자
니까!"
TV,시사,"누항사(박인로)를 읽었을 때 삶에 시사하는 바가
무엇이 있을까요 자세히 알려주세요"
TV,시사,"시사콘텐츠를 봤는데요

 해설자가  당대표는 공천권을  거의 다 결정할수 있다고 하더라구요?

  집권여당일 경우 대통령도  공천권을 어느정도 행사할수 있다고 하구요

 당대표는 어떻게  공천권을 결정할수 있는 권한이 있나요?

 대통령은 어떤 수단으로  어느정도 공천권을 행사할수 있을까요?"
TV,시사,
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"안녕하세요 저번에도 비둘기님의 답변들을 봤습니다만 이제서야 질문을 합니다
저는 고등학교를 졸업한 20대입니다
계열은 문과입니다
한국학교보단  일본유학에 마음이 더 있었는데 여러가지 사정으로 미루다가 최근에 다시 알아보고 있습니다
jlpt는 보기만 했고 아직 취득은 못했습니다
희망 입학년도는 24년 입학은 현실적으로 힘드니 가급적 25년 입학을 희망하고요
목표는 높은목표는 소케이고 낮게 잡아서 마치와 칸칸도리츠 입니다
저는 서울에 거주하고 있고요 
비둘기님이 일본유학은 학원이 꼭 필요하다고 하셨던 답변내용을 봤는데요
최근에 학원 두곳 상담을 갔습니다
거리상 시사일본어학원 신촌과 종로가 더 가깝지만
40분~50분 거리라 약 1시간 거리인 모닝에듀랑 시사일본어학원 강남캠퍼스로 갔는데요
제가 최근에 다시 기초책을 보고있는 상태라 그런지 기초부터 듣도록 안내받았습니다
영어는 베이스가 노베에 가까운 상태고요 
영어는 토익과 토플 등 영어 시험을 전문으로 하는 학원으로 가려고 합니다
일유학원에서는 영어도 듣도록 권했지만요
모닝이 테스트랑 상담이 더 길었습니다
n1까지 듣도록 할것 같네요
거리가 그나마 더 가깝고 비용이 더 저렴하고 일본어 시사가 마음에 드는데요
모닝에듀랑 시사일본어학원 강남캠중에 어디로 갈지 고민이고요
일단 한곳가서 옮겨야 되는건지 모르겠습니다


1.저 같은 경우에는 학원을 가서 n5부터 들으면서 집에서 제가 가지고있는 교재로 병행할까요?
아니면 n5랑 n4는 독학만 할까요?


2. 학원 거리는 시사 종로가 더 가까운데 약 1시간 거리인 강남 시사랑 모닝에듀에 상담을 가봤고 둘중에 고민입니다 사립대 합격 실적은 전자가 더 좋은것 같더라고요
기초랑 jlpt 과정은 어디를 가든지 괜찮은건가요?




3.영어는 아직 토익과 토플을 정할때가 아닌데 어디서 하는게 좋을까요?


4.제가 목표를 높게 잡은게 소케이인데 학원에서도 25년입학이면 국립은 힘들어도 소케이 일부 학부는 갈 수 있을지 아직은 장담 못한다고는 말씀하셨는데요 25년 소케이 입학은 모든 학부가 다 무리인가요?


이외에도 제가 어떤 방향으로 준비할지 답변해주시면 감사하겠습니다"
TV,시사,
TV,시사,
TV,시사,"제가 컬러리스트 산업기사를 취득하고싶어 찾아보던중 몇가지 의문사항이 생겨서 여쭤봅니다

저는 고졸에 디자인회사에서 디자인업무로 1년 2개월째 근무중이고요

디자인 관련 기능사로는 
컴퓨터그래픽스기능사, 웹디자인기능사 이렇게 2가지 가지고 있습니다

어떤 곳에서는 관련 대학 2년 또는 관련 직무 2년을 다녀야한다고하고

어떤 곳에서는 관련 기능사를 가진사람이 관련 직무 1년이면 된다고해서 

저는 응시자격이 되는것일까요?"
TV,시사,
TV,시사,"초장, 중장, 종장은 가사에만 있는 시사 전개 방식인가요?"
TV,시사,
TV,시사,"의류학과 지망하는 고 3인데요 
동아리 활동으로 시사 이슈 관련하여서 찬반 토론 주제를 정해야하는데 요즘 시사 이슈 관련해서 토론할만한 주제가 영 안떠올라서요. 의류 쪽과 관련한 시사 이슈나 토론 주제 좀 추천해주세요"
TV,시사,공통 질문 답변 시간은 자기주도학습 질문 답변 시간에 포함되나요? 시사 문제 질문도 나오나요?
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,"경제 용어 700선 + 시사 경제 앱이 있는데
시사 경제 용어 200개 해서
900개 경제 용어 보고 지속적으로 복습하거나
적용하고자 하는데 그러면 어중간한 경제 용어는
다 이해 되나요?"
TV,시사,"온라인 100% 가능한가요

고졸입니다"
TV,시사,
TV,시사,
TV,시사,
TV,시사,
TV,시사,"시사 합격 시그널 어떤가요??
시원스쿨, 해커스 쓰다 갈아타는 거예요"
TV,시사,"사회 초년생인데 .. 소득세니 뭐니 이런걸 하나도 모르겠더라고요 ㅠㅠ 혹시 이런 금융 정보나 시사, 기본적으로 알아야하는 상식들 관련해서 초보자들도 쉽게 읽을 수 있는 책 추천 부탁드려요!"
TV,시사,
TV,시사,"4년제 항공과를 희망하고 있는 고1인데
1학년때 시사토론 동아리에 참여했는데
2학년때 다른 동아리로 가도 딱히 문제가 없을까요?"
TV,시사,
TV,시사,
TV,시사,
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,CGV에서 회원시사회?를 연다는데 이게 뭔가요ㅠ 자세히알려주세요
TV,시사,
TV,시사,"찬대,반대가 나올 수 있는 최근 시사현안 알 수 있을까요?ㅠㅠ"
TV,시사,
TV,시사,궁금하네요 
TV,시사,
TV,시사,
TV,시사,생명공학이나 수산생물 관련 협의중인 최근 시사내용 3개정도 이야기 해주세요 급해요. 이직 협의중이면서 그리 어렵지 않은 주제면 좋겠어요.
TV,시사,
TV,시사,"시사 반영 노래 알려주세요
노래 + 어떤 시사 반영 인지 알려주시면 감사하겠습니다!"
TV,시사,... 보다는 시사관련 드라마를 아주 잘만들어요 sbs드라마 중에 시청률 높고 인기많은드라마는 주로 시사관련드라마였고 sbs드라마 중에 재밌는드라마는 관련드라마가...
TV,시사,"승강기기능사 취득후 기계경비에 6년 재직중입니다
동일직무분야 기계에 해당이되나요??
실제로 여러기계 유지보수하고있습니다

해당이된다면 전기시사 소방설비기사 취득가능한거죠?

에너지관리기사 취득후 경력에서는 기계경비가 해당안되나요?"
TV,시사,
TV,시사,"제가 요새 티비를 안본 지가 너무 오래 돼서...
일단 제가 알고 있는 프로그램은
그 것이 알고싶다.
PD수첩/피디수첩

2개만 떠오르는데 뭐가 또 있나요?"
TV,시사,
